2010/11/25,099235,39,12,19,13,03," ",03,12,13,19,39
2010/11/26,099236,20,04,17,09,18," ",04,09,17,18,20
2010/11/29,099237,03,35,31,19,15," ",03,15,19,31,35
2010/11/30,099238,32,14,04,12,19," ",04,12,14,19,32
2010/12/01,099239,33,03,18,22,23," ",03,18,22,23,33
2010/12/02,099240,13,30,16,18,29," ",13,16,18,29,30
2010/12/03,099241,16,31,35,03,32," ",03,16,31,32,35
2010/12/06,099242,34,18,20,16,07," ",07,16,18,20,34
2010/12/07,099243,33,25,28,12,03," ",03,12,25,28,33
2010/12/08,099244,20,28,17,36,01," ",01,17,20,28,36
2010/12/09,099245,34,12,33,13,29," ",12,13,29,33,34
2010/12/10,099246,14,30,35,25,15," ",14,15,25,30,35
2010/12/13,099247,20,38,27,37,15," ",15,20,27,37,38
2010/12/14,099248,01,30,11,24,25," ",01,11,24,25,30
2010/12/15,099249,05,09,32,28,20," ",05,09,20,28,32
2010/12/16,099250,22,38,37,02,21," ",02,21,22,37,38
2010/12/17,099251,09,29,12,05,16," ",05,09,12,16,29
2010/12/20,099252,22,28,19,36,21," ",19,21,22,28,36
2010/12/21,099253,39,20,34,21,08," ",08,20,21,34,39
2010/12/22,099254,17,33,06,01,12," ",01,06,12,17,33
2010/12/23,099255,09,11,08,02,06," ",02,06,08,09,11
2010/12/24,099256,10,38,12,34,16," ",10,12,16,34,38
2010/12/27,099257,03,26,15,24,34," ",03,15,24,26,34
2010/12/28,099258,38,22,11,19,28," ",11,19,22,28,38
2010/12/29,099259,35,06,23,20,26," ",06,20,23,26,35
2010/12/30,099260,08,23,12,28,29," ",08,12,23,28,29
2010/12/31,099261,25,32,30,22,34," ",22,25,30,32,34
2011/01/01,100001,13,25,02,24,36," ",02,13,24,25,36
2011/01/03,100002,13,25,35,20,11," ",11,13,20,25,35
2011/01/04,100003,08,36,16,06,10," ",06,08,10,16,36
2011/01/05,100004,32,05,26,17,29," ",05,17,26,29,32
2011/01/06,100005,28,32,36,31,07," ",07,28,31,32,36
2011/01/07,100006,11,10,18,34,38," ",10,11,18,34,38
2011/01/08,100007,18,03,14,10,35," ",03,10,14,18,35
2011/01/10,100008,04,10,20,39,32," ",04,10,20,32,39
2011/01/11,100009,09,13,37,03,25," ",03,09,13,25,37
2011/01/12,100010,04,32,21,01,02," ",01,02,04,21,32
2011/01/13,100011,32,23,14,31,05," ",05,14,23,31,32
2011/01/14,100012,36,14,27,08,28," ",08,14,27,28,36
2011/01/15,100013,36,18,17,08,30," ",08,17,18,30,36
2011/01/17,100014,05,28,17,36,02," ",02,05,17,28,36
2011/01/18,100015,03,22,37,05,11," ",03,05,11,22,37
2011/01/19,100016,22,29,20,18,33," ",18,20,22,29,33
2011/01/20,100017,15,26,28,31,04," ",04,15,26,28,31
2011/01/21,100018,18,39,31,23,36," ",18,23,31,36,39
2011/01/22,100019,24,03,20,37,23," ",03,20,23,24,37
2011/01/24,100020,25,04,19,06,10," ",04,06,10,19,25
2011/01/25,100021,15,29,14,21,18," ",14,15,18,21,29
2011/01/26,100022,19,12,35,07,25," ",07,12,19,25,35
2011/01/27,100023,20,14,18,37,05," ",05,14,18,20,37
2011/01/28,100024,15,38,33,39,24," ",15,24,33,38,39
2011/01/29,100025,35,22,05,20,38," ",05,20,22,35,38
2011/01/31,100026,36,16,25,21,09," ",09,16,21,25,36
2011/02/01,100027,39,18,23,32,26," ",18,23,26,32,39
2011/02/02,100028,08,26,22,16,06," ",06,08,16,22,26
2011/02/03,100029,39,24,12,11,22," ",11,12,22,24,39
2011/02/04,100030,32,37,09,17,25," ",09,17,25,32,37
2011/02/05,100031,38,30,32,08,37," ",08,30,32,37,38
2011/02/07,100032,37,02,19,28,13," ",02,13,19,28,37
2011/02/08,100033,04,28,24,35,19," ",04,19,24,28,35
2011/02/09,100034,17,39,36,22,05," ",05,17,22,36,39
2011/02/10,100035,10,28,02,20,03," ",02,03,10,20,28
2011/02/11,100036,39,28,26,29,18," ",18,26,28,29,39
2011/02/12,100037,12,27,17,22,26," ",12,17,22,26,27
2011/02/14,100038,38,27,07,19,01," ",01,07,19,27,38
2011/02/15,100039,30,11,18,37,03," ",03,11,18,30,37
2011/02/16,100040,36,21,02,08,22," ",02,08,21,22,36
2011/02/17,100041,33,37,34,29,25," ",25,29,33,34,37
2011/02/18,100042,06,03,24,23,08," ",03,06,08,23,24
2011/02/19,100043,23,13,26,37,08," ",08,13,23,26,37
2011/02/21,100044,30,33,19,11,26," ",11,19,26,30,33
2011/02/22,100045,07,38,36,26,34," ",07,26,34,36,38
2011/02/23,100046,37,24,04,01,17," ",01,04,17,24,37
2011/02/24,100047,18,11,05,14,20," ",05,11,14,18,20
2011/02/25,100048,24,38,08,31,13," ",08,13,24,31,38
2011/02/26,100049,04,18,08,25,22," ",04,08,18,22,25
2011/02/28,100050,07,35,20,01,17," ",01,07,17,20,35
2011/03/01,100051,30,38,36,06,37," ",06,30,36,37,38
2011/03/02,100052,07,34,27,23,14," ",07,14,23,27,34
2011/03/03,100053,03,38,21,07,04," ",03,04,07,21,38
2011/03/04,100054,08,36,39,12,33," ",08,12,33,36,39
2011/03/05,100055,33,06,02,14,37," ",02,06,14,33,37
2011/03/07,100056,32,10,06,08,28," ",06,08,10,28,32
2011/03/08,100057,12,18,11,36,02," ",02,11,12,18,36
2011/03/09,100058,34,07,08,32,31," ",07,08,31,32,34
2011/03/10,100059,09,35,25,24,04," ",04,09,24,25,35
2011/03/11,100060,05,09,38,14,25," ",05,09,14,25,38
2011/03/12,100061,28,15,37,13,25," ",13,15,25,28,37
2011/03/14,100062,05,19,16,35,28," ",05,16,19,28,35
2011/03/15,100063,31,23,06,09,39," ",06,09,23,31,39
2011/03/16,100064,33,16,09,34,20," ",09,16,20,33,34
2011/03/17,100065,21,23,30,11,29," ",11,21,23,29,30
2011/03/18,100066,33,22,36,38,39," ",22,33,36,38,39
2011/03/19,100067,09,25,02,29,13," ",02,09,13,25,29
2011/03/21,100068,05,38,11,14,29," ",05,11,14,29,38
2011/03/22,100069,08,29,39,27,18," ",08,18,27,29,39
2011/03/23,100070,05,21,14,13,12," ",05,12,13,14,21
2011/03/24,100071,17,30,04,18,34," ",04,17,18,30,34
2011/03/25,100072,07,26,23,22,39," ",07,22,23,26,39
2011/03/26,100073,19,06,35,23,02," ",02,06,19,23,35
2011/03/28,100074,27,06,28,25,29," ",06,25,27,28,29
2011/03/29,100075,31,18,35,04,28," ",04,18,28,31,35
2011/03/30,100076,32,01,03,16,27," ",01,03,16,27,32
2011/03/31,100077,33,22,21,29,36," ",21,22,29,33,36
2011/04/01,100078,28,31,06,36,07," ",06,07,28,31,36
2011/04/02,100079,19,33,34,02,12," ",02,12,19,33,34
2011/04/04,100080,22,05,31,18,07," ",05,07,18,22,31
2011/04/05,100081,11,13,07,39,10," ",07,10,11,13,39
2011/04/06,100082,13,20,23,17,11," ",11,13,17,20,23
2011/04/07,100083,21,04,35,22,07," ",04,07,21,22,35
2011/04/08,100084,10,13,25,18,33," ",10,13,18,25,33
2011/04/09,100085,34,10,05,26,28," ",05,10,26,28,34
2011/04/11,100086,32,21,09,03,31," ",03,09,21,31,32
2011/04/12,100087,35,05,12,37,21," ",05,12,21,35,37
2011/04/13,100088,06,11,30,26,32," ",06,11,26,30,32
2011/04/14,100089,05,08,37,24,35," ",05,08,24,35,37
2011/04/15,100090,08,16,11,37,30," ",08,11,16,30,37
2011/04/16,100091,12,28,35,05,30," ",05,12,28,30,35
2011/04/18,100092,24,04,10,30,28," ",04,10,24,28,30
2011/04/19,100093,15,34,01,32,38," ",01,15,32,34,38
2011/04/20,100094,05,12,35,15,02," ",02,05,12,15,35
2011/04/21,100095,36,37,20,31,02," ",02,20,31,36,37
2011/04/22,100096,23,14,11,09,26," ",09,11,14,23,26
2011/04/23,100097,30,21,33,16,29," ",16,21,29,30,33
2011/04/25,100098,14,10,32,23,06," ",06,10,14,23,32
2011/04/26,100099,14,33,15,29,38," ",14,15,29,33,38
2011/04/27,100100,38,06,02,39,19," ",02,06,19,38,39
2011/04/28,100101,24,01,32,38,16," ",01,16,24,32,38
2011/04/29,100102,38,27,36,04,28," ",04,27,28,36,38
2011/04/30,100103,39,02,06,03,24," ",02,03,06,24,39
2011/05/02,100104,02,36,24,33,19," ",02,19,24,33,36
2011/05/03,100105,05,01,37,07,08," ",01,05,07,08,37
2011/05/04,100106,02,09,24,26,11," ",02,09,11,24,26
2011/05/05,100107,19,02,15,35,04," ",02,04,15,19,35
2011/05/06,100108,09,04,31,32,25," ",04,09,25,31,32
2011/05/07,100109,16,11,12,24,21," ",11,12,16,21,24
2011/05/09,100110,12,24,38,02,33," ",02,12,24,33,38
2011/05/10,100111,24,22,31,02,36," ",02,22,24,31,36
2011/05/11,100112,36,07,03,35,16," ",03,07,16,35,36
2011/05/12,100113,18,01,14,30,34," ",01,14,18,30,34
2011/05/13,100114,23,06,13,18,03," ",03,06,13,18,23
2011/05/14,100115,05,26,12,02,30," ",02,05,12,26,30
2011/05/16,100116,20,18,38,31,19," ",18,19,20,31,38
2011/05/17,100117,07,18,02,27,03," ",02,03,07,18,27
2011/05/18,100118,09,18,39,33,22," ",09,18,22,33,39
2011/05/19,100119,37,16,27,05,26," ",05,16,26,27,37
2011/05/20,100120,33,36,21,37,07," ",07,21,33,36,37
2011/05/21,100121,25,19,29,32,12," ",12,19,25,29,32
2011/05/23,100122,14,17,33,35,15," ",14,15,17,33,35
2011/05/24,100123,04,39,25,28,36," ",04,25,28,36,39
2011/05/25,100124,36,16,02,37,12," ",02,12,16,36,37
2011/05/26,100125,26,20,35,34,37," ",20,26,34,35,37
2011/05/27,100126,01,21,12,13,25," ",01,12,13,21,25
2011/05/28,100127,05,04,34,39,09," ",04,05,09,34,39
2011/05/30,100128,11,36,34,01,02," ",01,02,11,34,36
2011/05/31,100129,35,27,08,03,39," ",03,08,27,35,39
2011/06/01,100130,15,05,29,39,11," ",05,11,15,29,39
2011/06/02,100131,15,24,12,23,28," ",12,15,23,24,28
2011/06/03,100132,25,15,01,24,30," ",01,15,24,25,30
2011/06/04,100133,24,34,23,38,22," ",22,23,24,34,38
2011/06/06,100134,09,32,31,34,22," ",09,22,31,32,34
2011/06/07,100135,03,17,13,14,05," ",03,05,13,14,17
2011/06/08,100136,13,29,30,23,22," ",13,22,23,29,30
2011/06/09,100137,23,35,26,28,29," ",23,26,28,29,35
2011/06/10,100138,36,21,04,16,25," ",04,16,21,25,36
2011/06/11,100139,17,29,08,37,15," ",08,15,17,29,37
2011/06/13,100140,23,38,02,09,01," ",01,02,09,23,38
2011/06/14,100141,26,33,23,36,25," ",23,25,26,33,36
2011/06/15,100142,14,32,26,13,15," ",13,14,15,26,32
2011/06/16,100143,29,37,14,38,26," ",14,26,29,37,38
2011/06/17,100144,24,35,06,16,38," ",06,16,24,35,38
2011/06/18,100145,34,15,06,02,21," ",02,06,15,21,34
2011/06/20,100146,19,13,09,35,14," ",09,13,14,19,35
2011/06/21,100147,13,15,07,31,05," ",05,07,13,15,31
2011/06/22,100148,39,23,25,19,34," ",19,23,25,34,39
2011/06/23,100149,04,39,36,21,27," ",04,21,27,36,39
2011/06/24,100150,26,33,23,12,25," ",12,23,25,26,33
2011/06/25,100151,32,24,38,22,14," ",14,22,24,32,38
2011/06/27,100152,04,12,05,15,20," ",04,05,12,15,20
2011/06/28,100153,28,31,39,19,22," ",19,22,28,31,39
2011/06/29,100154,01,27,35,02,05," ",01,02,05,27,35
2011/06/30,100155,02,07,04,30,14," ",02,04,07,14,30
2011/07/01,100156,02,01,10,17,28," ",01,02,10,17,28
2011/07/02,100157,03,12,36,31,34," ",03,12,31,34,36
2011/07/04,100158,06,02,30,17,01," ",01,02,06,17,30
2011/07/05,100159,23,05,02,36,21," ",02,05,21,23,36
2011/07/06,100160,02,09,26,34,36," ",02,09,26,34,36
2011/07/07,100161,35,03,20,39,28," ",03,20,28,35,39
2011/07/08,100162,18,15,38,04,08," ",04,08,15,18,38
2011/07/09,100163,22,21,09,30,25," ",09,21,22,25,30
2011/07/11,100164,14,18,01,03,12," ",01,03,12,14,18
2011/07/12,100165,14,21,17,10,31," ",10,14,17,21,31
2011/07/13,100166,36,32,21,09,14," ",09,14,21,32,36
2011/07/14,100167,08,24,09,18,33," ",08,09,18,24,33
2011/07/15,100168,07,14,13,20,33," ",07,13,14,20,33
2011/07/16,100169,32,08,27,36,29," ",08,27,29,32,36
2011/07/18,100170,39,29,02,14,12," ",02,12,14,29,39
2011/07/19,100171,39,32,02,14,33," ",02,14,32,33,39
2011/07/20,100172,17,31,16,39,26," ",16,17,26,31,39
2011/07/21,100173,14,15,30,20,27," ",14,15,20,27,30
2011/07/22,100174,03,05,10,37,15," ",03,05,10,15,37
2011/07/23,100175,05,20,27,26,31," ",05,20,26,27,31
2011/07/25,100176,14,05,09,35,18," ",05,09,14,18,35
2011/07/26,100177,34,36,17,01,32," ",01,17,32,34,36
2011/07/27,100178,21,26,20,23,33," ",20,21,23,26,33
2011/07/28,100179,27,36,30,09,04," ",04,09,27,30,36
2011/07/29,100180,04,03,27,20,16," ",03,04,16,20,27
2011/07/30,100181,06,10,17,13,01," ",01,06,10,13,17
2011/08/01,100182,12,10,19,24,01," ",01,10,12,19,24
2011/08/02,100183,22,13,39,25,03," ",03,13,22,25,39
2011/08/03,100184,03,39,04,14,13," ",03,04,13,14,39
2011/08/04,100185,33,09,37,38,10," ",09,10,33,37,38
2011/08/05,100186,14,25,33,22,18," ",14,18,22,25,33
2011/08/06,100187,14,28,23,19,24," ",14,19,23,24,28
2011/08/08,100188,37,18,13,15,39," ",13,15,18,37,39
2011/08/09,100189,35,22,14,29,07," ",07,14,22,29,35
2011/08/10,100190,17,16,20,22,26," ",16,17,20,22,26
2011/08/11,100191,37,14,19,13,09," ",09,13,14,19,37
2011/08/12,100192,34,20,37,29,39," ",20,29,34,37,39
2011/08/13,100193,28,10,06,18,04," ",04,06,10,18,28
2011/08/15,100194,38,23,36,16,33," ",16,23,33,36,38
2011/08/16,100195,10,22,21,18,01," ",01,10,18,21,22
2011/08/17,100196,15,20,03,28,14," ",03,14,15,20,28
2011/08/18,100197,08,19,07,16,34," ",07,08,16,19,34
2011/08/19,100198,13,11,38,08,30," ",08,11,13,30,38
2011/08/20,100199,31,21,24,07,02," ",02,07,21,24,31
2011/08/22,100200,13,27,26,38,09," ",09,13,26,27,38
2011/08/23,100201,07,14,23,15,30," ",07,14,15,23,30
2011/08/24,100202,13,22,16,39,35," ",13,16,22,35,39
2011/08/25,100203,37,03,02,05,22," ",02,03,05,22,37
2011/08/26,100204,36,32,22,28,15," ",15,22,28,32,36
2011/08/27,100205,01,12,02,29,35," ",01,02,12,29,35
2011/08/29,100206,34,04,21,07,11," ",04,07,11,21,34
2011/08/30,100207,22,08,36,06,10," ",06,08,10,22,36
2011/08/31,100208,25,34,37,06,17," ",06,17,25,34,37
2011/09/01,100209,12,32,37,38,22," ",12,22,32,37,38
2011/09/02,100210,18,04,03,11,10," ",03,04,10,11,18
2011/09/03,100211,22,19,37,33,34," ",19,22,33,34,37
2011/09/05,100212,28,35,02,22,11," ",02,11,22,28,35
2011/09/06,100213,34,33,30,32,25," ",25,30,32,33,34
2011/09/07,100214,23,29,09,20,27," ",09,20,23,27,29
2011/09/08,100215,17,15,36,21,02," ",02,15,17,21,36
2011/09/09,100216,18,14,26,28,36," ",14,18,26,28,36
2011/09/10,100217,17,23,35,02,03," ",02,03,17,23,35
2011/09/12,100218,18,24,12,22,39," ",12,18,22,24,39
2011/09/13,100219,04,09,10,01,16," ",01,04,09,10,16
2011/09/14,100220,19,16,23,36,13," ",13,16,19,23,36
2011/09/15,100221,05,30,34,19,14," ",05,14,19,30,34
2011/09/16,100222,23,18,13,27,38," ",13,18,23,27,38
2011/09/17,100223,28,04,38,27,15," ",04,15,27,28,38
2011/09/19,100224,11,22,28,05,35," ",05,11,22,28,35
2011/09/20,100225,34,32,14,37,16," ",14,16,32,34,37
2011/09/21,100226,05,16,07,04,15," ",04,05,07,15,16
2011/09/22,100227,01,32,10,20,29," ",01,10,20,29,32
2011/09/23,100228,15,02,07,25,34," ",02,07,15,25,34
2011/09/24,100229,23,20,19,29,39," ",19,20,23,29,39
2011/09/26,100230,08,04,29,14,33," ",04,08,14,29,33
2011/09/27,100231,05,07,34,14,35," ",05,07,14,34,35
2011/09/28,100232,28,27,13,16,07," ",07,13,16,27,28
2011/09/29,100233,15,12,06,14,28," ",06,12,14,15,28
2011/09/30,100234,21,14,04,37,27," ",04,14,21,27,37
2011/10/01,100235,23,27,02,09,13," ",02,09,13,23,27
2011/10/03,100236,22,31,39,16,15," ",15,16,22,31,39
2011/10/04,100237,18,38,12,34,02," ",02,12,18,34,38
2011/10/05,100238,23,22,36,17,33," ",17,22,23,33,36
2011/10/06,100239,11,38,19,37,14," ",11,14,19,37,38
2011/10/07,100240,12,30,09,33,23," ",09,12,23,30,33
2011/10/08,100241,19,07,10,27,33," ",07,10,19,27,33
2011/10/10,100242,18,33,02,34,20," ",02,18,20,33,34
2011/10/11,100243,09,25,29,20,15," ",09,15,20,25,29
2011/10/12,100244,14,33,04,34,37," ",04,14,33,34,37
2011/10/13,100245,31,06,39,19,35," ",06,19,31,35,39
2011/10/14,100246,17,33,01,34,24," ",01,17,24,33,34
2011/10/15,100247,11,17,31,26,22," ",11,17,22,26,31
2011/10/17,100248,30,38,33,39,11," ",11,30,33,38,39
2011/10/18,100249,01,23,26,13,18," ",01,13,18,23,26
2011/10/19,100250,15,16,23,21,29," ",15,16,21,23,29
2011/10/20,100251,22,34,39,23,14," ",14,22,23,34,39
2011/10/21,100252,37,21,20,33,24," ",20,21,24,33,37
2011/10/22,100253,12,02,24,35,39," ",02,12,24,35,39
2011/10/24,100254,34,31,27,05,21," ",05,21,27,31,34
2011/10/25,100255,39,28,35,11,06," ",06,11,28,35,39
2011/10/26,100256,13,01,22,36,11," ",01,11,13,22,36
2011/10/27,100257,02,16,24,32,35," ",02,16,24,32,35
2011/10/28,100258,16,27,02,20,11," ",02,11,16,20,27
2011/10/29,100259,25,14,16,03,37," ",03,14,16,25,37
2011/10/31,100260,38,12,27,16,03," ",03,12,16,27,38
2011/11/01,100261,34,08,07,26,37," ",07,08,26,34,37
2011/11/02,100262,38,15,10,23,16," ",10,15,16,23,38
2011/11/03,100263,36,08,21,19,39," ",08,19,21,36,39
2011/11/04,100264,37,21,02,33,38," ",02,21,33,37,38
2011/11/05,100265,18,34,02,07,05," ",02,05,07,18,34
2011/11/07,100266,34,37,16,39,07," ",07,16,34,37,39
2011/11/08,100267,13,27,21,18,16," ",13,16,18,21,27
2011/11/09,100268,12,20,28,23,27," ",12,20,23,27,28
2011/11/10,100269,01,28,07,27,08," ",01,07,08,27,28
2011/11/11,100270,04,19,11,33,22," ",04,11,19,22,33
2011/11/12,100271,35,14,21,33,24," ",14,21,24,33,35
2011/11/14,100272,30,05,14,03,10," ",03,05,10,14,30
2011/11/15,100273,08,04,38,09,21," ",04,08,09,21,38
2011/11/16,100274,27,28,29,32,12," ",12,27,28,29,32
2011/11/17,100275,05,20,19,11,36," ",05,11,19,20,36
2011/11/18,100276,28,37,10,26,34," ",10,26,28,34,37
2011/11/19,100277,09,06,16,05,08," ",05,06,08,09,16
2011/11/21,100278,04,03,09,23,25," ",03,04,09,23,25
2011/11/22,100279,21,10,02,04,14," ",02,04,10,14,21
2011/11/23,100280,02,36,16,28,18," ",02,16,18,28,36
2011/11/24,100281,26,34,07,20,09," ",07,09,20,26,34
2011/11/25,100282,09,12,06,19,30," ",06,09,12,19,30
2011/11/26,100283,22,12,25,18,16," ",12,16,18,22,25
2011/11/28,100284,27,05,09,15,30," ",05,09,15,27,30
2011/11/29,100285,07,12,19,37,03," ",03,07,12,19,37
2011/11/30,100286,24,12,21,05,22," ",05,12,21,22,24
2011/12/01,100287,15,20,06,10,13," ",06,10,13,15,20
2011/12/02,100288,37,01,18,24,12," ",01,12,18,24,37
2011/12/03,100289,33,32,14,13,05," ",05,13,14,32,33
2011/12/05,100290,26,06,15,38,31," ",06,15,26,31,38
2011/12/06,100291,38,28,19,18,35," ",18,19,28,35,38
2011/12/07,100292,34,13,15,12,29," ",12,13,15,29,34
2011/12/08,100293,34,05,19,04,23," ",04,05,19,23,34
2011/12/09,100294,33,15,27,35,24," ",15,24,27,33,35
2011/12/10,100295,08,19,37,35,31," ",08,19,31,35,37
2011/12/12,100296,22,16,05,07,06," ",05,06,07,16,22
2011/12/13,100297,28,13,27,12,32," ",12,13,27,28,32
2011/12/14,100298,06,20,18,30,05," ",05,06,18,20,30
2011/12/15,100299,22,05,26,07,31," ",05,07,22,26,31
2011/12/16,100300,29,13,06,27,28," ",06,13,27,28,29
2011/12/17,100301,07,20,17,01,35," ",01,07,17,20,35
2011/12/19,100302,08,17,28,34,07," ",07,08,17,28,34
2011/12/20,100303,02,05,07,17,15," ",02,05,07,15,17
2011/12/21,100304,25,07,32,02,17," ",02,07,17,25,32
2011/12/22,100305,03,23,10,19,33," ",03,10,19,23,33
2011/12/23,100306,32,27,01,23,10," ",01,10,23,27,32
2011/12/24,100307,38,24,23,35,29," ",23,24,29,35,38
2011/12/26,100308,22,30,33,27,07," ",07,22,27,30,33
2011/12/27,100309,04,36,19,02,05," ",02,04,05,19,36
2011/12/28,100310,20,04,24,28,03," ",03,04,20,24,28
2011/12/29,100311,30,13,16,21,03," ",03,13,16,21,30
2011/12/30,100312,17,05,38,15,28," ",05,15,17,28,38
2011/12/31,100313,30,18,26,08,19," ",08,18,19,26,30
2012/01/02,101001,16,30,35,31,32," ",16,30,31,32,35
2012/01/03,101002,14,36,01,29,25," ",01,14,25,29,36
2012/01/04,101003,03,31,09,16,25," ",03,09,16,25,31
2012/01/05,101004,39,34,21,10,17," ",10,17,21,34,39
2012/01/06,101005,29,07,08,25,15," ",07,08,15,25,29
2012/01/07,101006,03,24,13,16,27," ",03,13,16,24,27
2012/01/09,101007,35,04,10,14,02," ",02,04,10,14,35
2012/01/10,101008,33,05,39,21,02," ",02,05,21,33,39
2012/01/11,101009,38,06,39,29,19," ",06,19,29,38,39
2012/01/12,101010,26,10,02,13,38," ",02,10,13,26,38
2012/01/13,101011,31,35,01,17,04," ",01,04,17,31,35
2012/01/14,101012,38,34,09,32,17," ",09,17,32,34,38
2012/01/16,101013,09,03,28,18,29," ",03,09,18,28,29
2012/01/17,101014,22,17,37,04,33," ",04,17,22,33,37
2012/01/18,101015,31,22,05,04,27," ",04,05,22,27,31
2012/01/19,101016,29,04,19,05,13," ",04,05,13,19,29
2012/01/20,101017,28,23,30,29,18," ",18,23,28,29,30
2012/01/21,101018,18,17,33,06,38," ",06,17,18,33,38
2012/01/23,101019,07,02,29,28,18," ",02,07,18,28,29
2012/01/24,101020,17,22,37,20,26," ",17,20,22,26,37
2012/01/25,101021,09,30,39,35,26," ",09,26,30,35,39
2012/01/26,101022,10,26,18,08,36," ",08,10,18,26,36
2012/01/27,101023,37,31,22,09,16," ",09,16,22,31,37
2012/01/28,101024,20,34,02,13,22," ",02,13,20,22,34
2012/01/30,101025,21,38,33,32,08," ",08,21,32,33,38
2012/01/31,101026,34,31,23,26,12," ",12,23,26,31,34
2012/02/01,101027,12,04,36,32,08," ",04,08,12,32,36
2012/02/02,101028,29,21,30,07,16," ",07,16,21,29,30
2012/02/03,101029,08,23,33,07,39," ",07,08,23,33,39
2012/02/04,101030,28,32,37,14,12," ",12,14,28,32,37
2012/02/06,101031,26,01,37,25,30," ",01,25,26,30,37
2012/02/07,101032,24,06,28,10,36," ",06,10,24,28,36
2012/02/08,101033,08,39,26,32,03," ",03,08,26,32,39
2012/02/09,101034,17,14,07,16,38," ",07,14,16,17,38
2012/02/10,101035,08,17,37,07,15," ",07,08,15,17,37
2012/02/11,101036,04,29,15,09,01," ",01,04,09,15,29
2012/02/13,101037,02,07,26,20,06," ",02,06,07,20,26
2012/02/14,101038,21,22,20,04,03," ",03,04,20,21,22
2012/02/15,101039,08,12,02,33,16," ",02,08,12,16,33
2012/02/16,101040,13,15,21,07,06," ",06,07,13,15,21
2012/02/17,101041,36,39,17,13,32," ",13,17,32,36,39
2012/02/18,101042,09,21,39,16,37," ",09,16,21,37,39
2012/02/20,101043,27,07,25,28,35," ",07,25,27,28,35
2012/02/21,101044,08,22,27,26,10," ",08,10,22,26,27
2012/02/22,101045,30,03,25,23,32," ",03,23,25,30,32
2012/02/23,101046,05,12,33,35,16," ",05,12,16,33,35
2012/02/24,101047,09,38,24,34,37," ",09,24,34,37,38
2012/02/25,101048,22,35,37,31,26," ",22,26,31,35,37
2012/02/27,101049,18,37,12,02,26," ",02,12,18,26,37
2012/02/28,101050,15,26,20,35,38," ",15,20,26,35,38
2012/02/29,101051,35,30,29,14,06," ",06,14,29,30,35
2012/03/01,101052,10,15,13,09,05," ",05,09,10,13,15
2012/03/02,101053,10,27,20,38,03," ",03,10,20,27,38
2012/03/03,101054,13,23,36,01,25," ",01,13,23,25,36
2012/03/05,101055,08,11,36,27,15," ",08,11,15,27,36
2012/03/06,101056,13,20,23,22,18," ",13,18,20,22,23
2012/03/07,101057,19,15,04,03,20," ",03,04,15,19,20
2012/03/08,101058,34,21,09,03,04," ",03,04,09,21,34
2012/03/09,101059,36,30,22,27,16," ",16,22,27,30,36
2012/03/10,101060,29,10,36,32,34," ",10,29,32,34,36
2012/03/12,101061,04,29,35,32,24," ",04,24,29,32,35
2012/03/13,101062,16,38,27,15,29," ",15,16,27,29,38
2012/03/14,101063,12,06,08,07,10," ",06,07,08,10,12
2012/03/15,101064,24,30,15,29,25," ",15,24,25,29,30
2012/03/16,101065,36,23,20,30,10," ",10,20,23,30,36
2012/03/17,101066,15,36,23,18,12," ",12,15,18,23,36
2012/03/19,101067,10,29,26,35,05," ",05,10,26,29,35
2012/03/20,101068,06,13,17,10,25," ",06,10,13,17,25
2012/03/21,101069,32,26,27,35,22," ",22,26,27,32,35
2012/03/22,101070,24,19,12,09,13," ",09,12,13,19,24
2012/03/23,101071,02,30,08,19,03," ",02,03,08,19,30
2012/03/24,101072,08,39,31,32,27," ",08,27,31,32,39
2012/03/26,101073,24,12,37,32,15," ",12,15,24,32,37
2012/03/27,101074,32,17,30,14,15," ",14,15,17,30,32
2012/03/28,101075,20,31,22,12,36," ",12,20,22,31,36
2012/03/29,101076,23,39,18,01,13," ",01,13,18,23,39
2012/03/30,101077,03,38,09,01,02," ",01,02,03,09,38
2012/03/31,101078,09,36,08,21,15," ",08,09,15,21,36
2012/04/02,101079,13,27,05,03,32," ",03,05,13,27,32
2012/04/03,101080,27,19,30,18,21," ",18,19,21,27,30
2012/04/04,101081,39,37,11,28,24," ",11,24,28,37,39
2012/04/05,101082,09,08,01,32,15," ",01,08,09,15,32
2012/04/06,101083,36,21,29,17,22," ",17,21,22,29,36
2012/04/07,101084,32,29,18,24,04," ",04,18,24,29,32
2012/04/09,101085,09,02,13,15,25," ",02,09,13,15,25
2012/04/10,101086,05,19,27,17,33," ",05,17,19,27,33
2012/04/11,101087,22,04,32,16,19," ",04,16,19,22,32
2012/04/12,101088,04,37,36,06,13," ",04,06,13,36,37
2012/04/13,101089,37,29,01,15,38," ",01,15,29,37,38
2012/04/14,101090,27,03,28,17,36," ",03,17,27,28,36
2012/04/16,101091,19,03,13,11,21," ",03,11,13,19,21
2012/04/17,101092,10,28,33,09,03," ",03,09,10,28,33
2012/04/18,101093,33,24,38,29,30," ",24,29,30,33,38
2012/04/19,101094,19,30,25,14,04," ",04,14,19,25,30
2012/04/20,101095,33,02,11,18,31," ",02,11,18,31,33
2012/04/21,101096,32,04,05,13,02," ",02,04,05,13,32
2012/04/23,101097,36,25,34,03,20," ",03,20,25,34,36
